Date,Country,Exchange rate
2003-10-15,India,45.7000
2003-10-16,India,45.3300
2003-10-17,India,45.3300
2003-10-20,India,45.3600
2003-10-21,India,45.3300
2003-10-22,India,45.3500
2003-10-23,India,45.3300
2003-10-24,India,45.3200
2003-10-27,India,45.4000
2003-10-28,India,45.3100
2003-10-29,India,45.3600
2003-10-30,India,45.3500
2003-10-31,India,45.3300
2003-11-03,India,45.3200
2003-11-04,India,45.3100
2003-11-05,India,45.3400
2003-11-06,India,45.3000
2003-11-07,India,45.3300
2003-11-10,India,45.3300
2003-11-11,India,
2003-11-12,India,45.3600
2003-11-13,India,45.3900
2003-11-14,India,45.4400
2003-11-17,India,45.5500
2003-11-18,India,45.6200
2003-11-19,India,45.6300
2003-11-20,India,45.7800
2003-11-21,India,45.7500
2003-11-24,India,45.8800
2003-11-25,India,45.9500
2003-11-26,India,45.8800
2003-11-27,India,
2003-11-28,India,45.8200
2003-12-01,India,45.7700
2003-12-02,India,45.7000
2003-12-03,India,45.6300
2003-12-04,India,45.6600
2003-12-05,India,45.6600
2003-12-08,India,45.5500
2003-12-09,India,45.5500
2003-12-10,India,45.5500
2003-12-11,India,45.5500
2003-12-12,India,45.5500
2003-12-15,India,45.5500
2003-12-16,India,45.5000
2003-12-17,India,45.5500
2003-12-18,India,45.5000
2003-12-19,India,45.5400
2003-12-22,India,45.5200
2003-12-23,India,45.5200
2003-12-24,India,45.5000
2003-12-25,India,
2003-12-26,India,45.5000
2003-12-29,India,45.6600
2003-12-30,India,45.5700
2003-12-31,India,45.5500
2004-01-01,India,
2004-01-02,India,45.6800
2004-01-05,India,45.6000
2004-01-06,India,45.6600
2004-01-07,India,45.5300
2004-01-08,India,45.5500
2004-01-09,India,45.4800
2004-01-12,India,45.4400
2004-01-13,India,45.4400
2004-01-14,India,45.4200
2004-01-15,India,45.4400
2004-01-16,India,45.4500
2004-01-19,India,
2004-01-20,India,45.4300
2004-01-21,India,45.4300
2004-01-22,India,45.4300
2004-01-23,India,45.4300
2004-01-26,India,45.3600
2004-01-27,India,45.3800
2004-01-28,India,45.3600
2004-01-29,India,45.2900
2004-01-30,India,45.3200
2004-02-02,India,45.3000
2004-02-03,India,45.3000
2004-02-04,India,45.3000
2004-02-05,India,45.2900
2004-02-06,India,45.3000
2004-02-09,India,45.2500
2004-02-10,India,45.2200
2004-02-11,India,45.2400
2004-02-12,India,45.2300
2004-02-13,India,45.2400
2004-02-16,India,
2004-02-17,India,45.2800
2004-02-18,India,45.2400
2004-02-19,India,45.2800
2004-02-20,India,45.2300
2004-02-23,India,45.3200
2004-02-24,India,45.3200
2004-02-25,India,45.2500
2004-02-26,India,45.2700
2004-02-27,India,45.3200
2004-03-01,India,45.3200
2004-03-02,India,45.2500
2004-03-03,India,45.2200
2004-03-04,India,45.3200
2004-03-05,India,45.3200
2004-03-08,India,45.2600
2004-03-09,India,45.2300
2004-03-10,India,45.2500
2004-03-11,India,45.2800
2004-03-12,India,45.2200
2004-03-15,India,45.2500
2004-03-16,India,45.2200
2004-03-17,India,45.2700
2004-03-18,India,45.2500
2004-03-19,India,45.2000
2004-03-22,India,45.1450
2004-03-23,India,44.8500
2004-03-24,India,44.8000
2004-03-25,India,44.7300
2004-03-26,India,44.4400
2004-03-29,India,44.0000
2004-03-30,India,44.0700
2004-03-31,India,43.4000
2004-04-01,India,43.4000
2004-04-02,India,43.7500
2004-04-05,India,43.6700
2004-04-06,India,43.7000
2004-04-07,India,43.5500
2004-04-08,India,43.6000
2004-04-09,India,43.4500
2004-04-12,India,43.6600
2004-04-13,India,43.7500
